2022-01-19,2999,https://www.newegg.com/p/1FT-001K-00DV4,EVGA GeForce RTX 3090 24GB FTW3 ULTRA GAMING GPU Video Conference Bundle (w/ Webcam  SpeakerMic  and Monitor)
2022-01-19,2999,https://www.newegg.com/p/1FT-00AC-00043,Colorful iGame GeForce RTX 3090 Advanced OC 24G Video Card 1695-1755Mhz GDDR6X Video Design 8K Gaming Computer Graphics Card
2022-01-19,3059,https://www.newegg.com/zotac-geforce-rtx-3090-zt-a30900j-10p/p/N82E16814500510,ZOTAC GAMING GeForce RTX 3090 Trinity OC 24GB GDDR6X 384-bit 19.5 Gbps PCIE 4.0 Gaming Graphics Card  IceStorm 2.0 Advanced Cooling  SPECTRA 2.0 RGB Lighting  ZT-A30900J-10P
2022-01-19,3157,https://www.newegg.com/p/1FT-000A-002D7,GIGABYTE GeForce RTX 3090 GAMING OC 24G Video Card  GV-N3090GAMING OC-24GD NOT LHR
2022-01-19,3199,https://www.newegg.com/p/1FT-000A-002D5,GIGABYTE GeForce RTX 3090 VISION OC 24GB Video Card  GV-N3090VISION OC-24GD NOT LHR
2022-01-19,3199,https://www.newegg.com/p/1FT-000A-002E0,GIGABYTE GeForce RTX 3090 EAGLE 24GB Video Card  GV-N3090EAGLE-24GD NOT LHR
2022-01-19,3218,https://www.newegg.com/colorful-geforce-rtx-3090-rtx-3090-nb-v/p/1FT-005B-000C5,Colorful GeForce RTX 3090 NB-V 24GB GDDR6X PCI Express 4.0 SLI Support Video Card nvidia graphics card Gpu desktop graphics cards
2022-01-19,3259,https://www.newegg.com/p/1FT-000A-002R3,GIGABYTE GeForce RTX 3090 VISION OC 24GB Video Card  GV-N3090VISION OC-24GD
2022-01-19,3269,https://www.newegg.com/msi-nvidia-geforce-rtx-3090/p/1FT-0009-008S4,MSI GeForce RTX 3090 24 GB GDRR6X Graphics Card  Black
2022-01-19,3273,https://www.newegg.com/gigabyte-geforce-rtx-3090-gv-n3090aorusx-wb-24gd/p/N82E16814932386,GIGABYTE AORUS GeForce RTX 3090 XTREME WATERFORCE WB 24G Graphics Card  WATERFORCE Water Block Cooling System  24GB 384-bit GDDR6X  GV-N3090AORUSX WB-24GD Video Card
2022-01-19,3299,https://www.newegg.com/p/1FT-0010-000M5,XFX GeForce RTX 3090  24GB GDDR6X PCI Express 4.0 x16 384bit Graphics 1695MHz 10496 CUDA Cores
2022-01-19,3299,https://www.newegg.com/msi-nvidia-geforce-rtx-3090/p/1FT-0009-008S9,MSI GeForce RTX 3090 DirectX 12 Ultimate RTX 3090 Gaming Trio 24G 24GB GDDR6X Video Card  Black
2022-01-19,3309,https://www.newegg.com/p/1FT-000Y-006A8,ASUS TUF Gaming GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Video Card TUF-RTX3090-O24G-GAMING
2022-01-19,3348,https://www.newegg.com/msi-geforce-rtx-3090-gaming-trio-24g/p/N82E16814137645,MSI Gaming GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3090 GAMING TRIO 24G
2022-01-19,3349,https://www.newegg.com/colorful-geforce-rtx-3090-vulcan/p/1FT-00CM-00047,Colorful iGame GeForce RTX 3090 Vulcan Video Card 24GB  GDDR6X 384 bit for For Pc Gamer Gaming Graphics Cards
2022-01-19,3368,https://www.newegg.com/p/27N-0022-000B7,GIGABYTE AORUS Xtreme RTX 3090 D6X 24GB
2022-01-19,3439,https://www.newegg.com/gigabyte-geforce-rtx-3090-gv-n3090aorus-m-24gd/p/N82E16814932476,GIGABYTE AORUS GeForce RTX 3090 MASTER 24G (rev. 2.0) Graphics Card  Max Covered Cooling  24GB 384-bit GDDR6X  GV-N3090AORUS M-24GD REV2.0 Video Card
2022-01-19,3440,https://www.newegg.com/p/1FT-000Y-006H5,ASUS TUF Gaming GeForce RTX 3090 TUF-RTX3090-24G-GAMING Video Card
2022-01-19,3450,https://www.newegg.com/p/1FT-000A-003C5,GIGABYTE GeForce RTX 3090 EAGLE OC 24GB Video Card  GV-N3090EAGLE OC-24GD
2022-01-19,3460,https://www.newegg.com/p/1FT-000Y-006H3,ASUS TUF Gaming GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 x16 SLI Support Video Card TUF-RTX3090-O24G-GAMING
2022-01-19,3480,https://www.newegg.com/p/1FT-000P-004B6,PNY GeForce RTX 3090 24GB XLR8 Gaming EPIC-X RGB Triple Fan Graphics Card  VCG309024TFXPPB
2022-01-19,3490,https://www.newegg.com/p/1FT-000P-004B7,PNY GeForce RTX 3090 24GB XLR8 Gaming EPIC-X RGB Triple Fan Graphics Card  VCG309024TFXMPB
2022-01-19,3496,https://www.newegg.com/p/1FT-000A-001X8,GIGABYTE AORUS Xtreme RTX 3090 D6X 24GB Water Block (PC Direct)
2022-01-19,3501,https://www.newegg.com/p/1FT-000A-003C3,GIGABYTE GeForce RTX 3090 GAMING OC 24G Video Card  GV-N3090GAMING OC-24GD
