Date,Time,Price,Source,Name
2022-01-06,01:49:19.878884,$1225,https://www.newegg.com/asus-geforce-rtx-3070-tuf-rtx3070-o8g-v2-gaming/p/1FT-000Y-006D8,"ASUS TUF-RTX3070-O8G-V2-GAMING (LHR) Video Card,8GB 256-bit GDDR6 PCI Express 4.0 x16,1845MHz Core Frequency,DisplayPort 1.4a *3,HDMI 2.1*2"
2022-01-06,01:49:19.878884,$1229,https://www.newegg.com/asus-geforce-rtx-3070-rtx3070-o8g-v2-gaming-lhr/p/1FT-000Y-006D4,"ASUS RTX3070-O8G-V2-GAMING(LHR)Video Card,8GB 256-bit GDDR6 PCI Express 4.0 x16,1800MHz Core Frequency,2×HDMI2.1, 3×DisplayPort1.4a"
2022-01-06,01:49:19.878884,$1229,https://www.newegg.com/p/1FT-0040-000M2,GEFORCE RTX 3070 TWIN X2 OC LHR 8G GDDR6 Graphics Card
2022-01-06,01:49:19.878884,$1233,https://www.newegg.com/msi-geforce-rtx-3070-rtx-3070-suprim-x-8g-lhr/p/N82E16814137668,MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 Video Card RTX 3070 Suprim X 8G LHR
2022-01-06,01:49:19.878884,$1239,https://www.newegg.com/msi-geforce-rtx-3070-rtx-3070-gaming-z-trio-8g-lhr/p/1FT-0009-008A3,"MSI GeForce RTX 3070 GAMING Z TRIO 8G (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface"
2022-01-06,01:49:19.878884,$1239,https://www.newegg.com/p/1FT-000A-003M7,GDDR6 Gigabyte GeForce RTX 3070 GAMING OC 8G LHR Video Card 8GB 256bit 6pin+8pin GeForce RTX 3070
2022-01-06,01:49:19.878884,$1241,https://www.newegg.com/gigabyte-geforce-rtx-3070-gv-n3070vision-oc-8gd/p/N82E16814932450,GIGABYTE Vision OC GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070VISION OC-8GD (rev. 2.0) (LHR)
2022-01-06,01:49:19.878884,$1246,https://www.newegg.com/gigabyte-geforce-rtx-3070-gv-n3070eagle-oc-8gd/p/N82E16814932343,"GIGABYTE GeForce RTX 3070 EAGLE OC 8GB Video Card, GV-N3070EAGLE OC-8GD"
2022-01-06,01:49:19.878884,$1248,https://www.newegg.com/p/1FT-000A-002K9,GIGABYTE AORUS GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070AORUS M-8GD (rev. 2.0)LHR
2022-01-06,01:49:19.878884,$1248,https://www.newegg.com/p/1FT-000A-002M4,GIGABYTE Eagle GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070EAGLE OC-8GD (rev. 2.0)
2022-01-06,01:49:19.878884,$1259,https://www.newegg.com/gigabyte-geforce-rtx-3070-gv-n3070vision-oc-8gd/p/1FT-000A-003G2,"GIGABYTE GeForce RTX 3070 VISION OC 8G (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,2×HDMI 2.1 Interface, 2×DisplayPort 1.4a Interface"
2022-01-06,01:49:19.878884,$1264,https://www.newegg.com/msi-geforce-rtx-3070-rtx-3070-suprim-8g-lhr/p/N82E16814137688,MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card RTX 3070 SUPRIM 8G LHR
2022-01-06,01:49:19.878884,$1268,https://www.newegg.com/p/1FT-000P-004C4,PNY GeForce RTX 3070 8GB XLR8 Gaming REVEL EPIC-X RGB Triple Fan GDDR6X PCI Express 4.0 x16 Graphics Card LHR
2022-01-06,01:49:19.878884,$1269,https://www.newegg.com/gigabyte-geforce-rtx-3070-gv-n3070gaming-oc-8gd/p/1FT-000A-003F9,"GIGABYTE GeForce RTX 3070 GAMING OC 8G (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,2×HDMI 2.1 Interface, 2×DisplayPort 1.4a Interface"
2022-01-06,01:49:19.878884,$1269,https://www.newegg.com/colorful-geforce-rtx-3070-rtx-3070-8g-v2-lhr/p/1FT-005B-000D3,Colorful GeForce RTX 3070 8G V2 LHR Video Card PCI Express 4.0 Nvidia Graphics Card GPU Video Cards for Desktop Graphics Cards	R
2022-01-06,01:49:19.878884,$1275,https://www.newegg.com/p/1FT-000Y-00689,ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-V2-GAMING
2022-01-06,01:49:19.878884,$1286,https://www.newegg.com/gigabyte-geforce-rtx-3070-gv-n3070aorus-m-8gd/p/1FT-000A-00370,"GIGABYTE AORUS GeForce RTX 3070 MASTER 8G (LHR) Video Card,8GB 256-bit GDDR6 PCI Express 4.0 x16,1845MHz Core Frequency,DisplayPort 1.4a *3,HDMI 2.1*2, HDMI 2.0*1"
2022-01-06,01:49:19.878884,$1291,https://www.newegg.com/p/1FT-000Y-00670,ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070-O8G-V2-GAMING LHR
2022-01-06,01:49:19.878884,$1296,https://www.newegg.com/mis-geforce-rtx-3070-rtx-3070-gaming-x-trio-lhr/p/1FT-00BC-00006,"MIS GeForce RTX 3070 GAMING Z TRIO 8G (LHR) Video Card,8GB 256-bit GDDR6 PCI Express 4.0 x16,1845MHz Core Frequency,1×HDMI interface, 3×DisplayPort interface"
2022-01-06,01:49:19.878884,$1298,https://www.newegg.com/p/1FT-000A-003S1,GIGABYTE AORUS RTX 3070 TI MASTER 8G Gaming NVIDIA Graphics Card GDDR6X
2022-01-06,01:49:19.878884,$1299,https://www.newegg.com/msi-ventus-geforce-rtx-3070-8gb-gddr6-pci-express-4-0-video-card-rtx-3070-ventus-2x-oc/p/1FT-0009-00710,MSI Ventus GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 VENTUS 2X OC
2022-01-06,01:49:19.878884,$1299,https://www.newegg.com/p/1FT-000A-003C0,"GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB Video Card, GV-N3070AORUS M-8GD"
